stock1,stock2,coint_score,pvalue,correlation
LEN,TDY,-2.962119888534087,0.11948640418067835,0.8020026655897744
ACN,DECK,-2.9620729214263317,0.11949825791486784,0.9432337661381841
CFG,GE,-2.9620611463594786,0.1195012298858033,0.7820953376299855
HSIC,REGN,-2.9620608235442885,0.11950131136358916,0.5679291858192734
AVGO,SNPS,-2.9620481794822,0.1195045027269035,0.9643020005376521
LRCX,VMC,-2.9620093708888198,0.11951429841347999,0.8809564508852822
IDXX,NSC,-2.9619650985393537,0.11952547392893909,0.9166578430528167
AMD,EW,-2.961902325654797,0.11954132078719981,0.9390871928783665
EFX,IEX,-2.961869037107572,0.11954972502472733,0.9212844137127646
DVN,MO,-2.9618507159531555,0.1195543506847701,0.8119047721165548
CHRW,CRL,-2.961833617262157,0.11955866782029329,0.607764810313505
BIIB,USB,-2.961793341733017,0.11956883717547928,-0.13039766400874087
CHD,NVR,-2.9617516579239735,0.11957936278343229,0.7600402726222063
ODFL,ORCL,-2.961670457072393,0.11959986882350937,0.9326194153476463
COP,FIS,-2.961662796302947,0.11960180356776018,-0.6890411956928789
AMGN,ODFL,-2.9616510914109866,0.11960475970852119,0.8434692044989605
AIZ,ZTS,-2.9616440140740714,0.11960654715852109,0.901514789066704
DUK,KR,-2.961635812152539,0.11960861865782602,0.8343649247797047
DLR,META,-2.961624656217903,0.11961143627293797,0.7727864682686157
ROST,YUM,-2.9615991947371394,0.11961786717220602,0.6198880440155444
ACN,APH,-2.961589555018097,0.1196203019776112,0.9650834516362455
AXON,JPM,-2.9615857230654252,0.11962126986439181,0.77473681977011
DLR,TROW,-2.9614871233396682,0.11964617647630343,0.8245529488969218
CSX,UNH,-2.961472204663676,0.11964994531445966,0.8815126795852531
FTV,NSC,-2.9614526501428506,0.11965488541744423,0.5309825093356889
MAA,UPS,-2.961432985866549,0.11965985339939816,0.8732140331423666
MO,PAYX,-2.9613478465574445,0.11968136474029478,0.4337715875778874
MSFT,PKG,-2.9613068857823053,0.11969171492312647,0.7755605159839682
LHX,MNST,-2.9612968166980758,0.11969425933271932,0.7409294304776799
LNT,MCO,-2.961290188264807,0.11969593432791359,0.8920266312107176
ARES,MCD,-2.961273283582439,0.11970020619391702,0.9337947766562917
MAA,VTRS,-2.9612554551122274,0.11970471162540536,-0.8388082352021301
NTRS,TSN,-2.9611782623804808,0.1197242204335468,0.6890392821029488
DPZ,FCX,-2.9611210240168093,0.11973868771167046,0.6729329017644314
AXP,EXPD,-2.961076847118275,0.1197498545186983,0.8740691004426439
HLT,YUM,-2.9610193889908514,0.11976437963092551,0.9020381763965108
DRI,URI,-2.9610072153752145,0.11976745722311599,0.7382584716486753
DHI,LH,-2.9610050975997297,0.11976799262046545,0.915274425588967
AMCR,QCOM,-2.9609925273046667,0.11977117056797876,0.8369604934042607
BSX,NWSA,-2.960985889214849,0.11977284879551664,0.38939746289070337
ALLE,TTD,-2.9609618487646396,0.11977892679487206,0.8149079022060911
ABT,VMC,-2.9608783886906824,0.11980002925216704,0.8193634609309228
GE,NWSA,-2.9608087711882605,0.11981763377525162,0.5978849985293295
HD,PM,-2.9607749747205476,0.11982618074108758,0.761601585295251
ALB,NDAQ,-2.96074667091579,0.1198333389833256,0.86249390570467
GE,URI,-2.9605512517431616,0.11988277051702106,0.4505435405622022
EXC,IRM,-2.9605161807347606,0.11989164335970759,0.892685714748765
ICE,LOW,-2.9604335458958464,0.1199125515933856,0.9174341582582561
LLY,SATS,-2.960353745595517,0.1199327451759869,-0.8889344626812782
AEE,CVS,-2.96035311394268,0.11993290502662662,0.6771416469801398
CHRW,MAR,-2.9603504790928383,0.11993357182249081,0.5657456263854429
COHR,CTSH,-2.9603386844739923,0.11993655669506686,0.7229422105270299
GE,WSM,-2.960273053238139,0.11995316703545811,0.2283287815314446
HON,TMO,-2.9602583814230767,0.11995688049611386,0.8668636562261539
CL,DUK,-2.9601629198945307,0.11998104402945453,0.8126111140485383
AXON,SATS,-2.9601485994689356,0.119984669170706,-0.7719779818567228
DOV,LNT,-2.960108780530723,0.11999474955074907,0.8966626662937861
AVY,JCI,-2.960092820477501,0.11999879009939524,0.9618134444541302
DLR,NEM,-2.960090380388467,0.11999940785667329,0.8384185449093171
T,VTRS,-2.9600860257738453,0.12000051032015047,-0.16989602109671995
C,SWK,-2.9600521240929543,0.12000909350749162,0.6342637464607028
LNT,MRK,-2.960045605442969,0.12001074394325717,0.8385013687223735
BSX,RMD,-2.960038085090774,0.12001264801745903,0.6424053922280791
CASY,ORLY,-2.960028143911425,0.12001516505373372,0.9082741227835722
LHX,LOW,-2.9600059564878642,0.12002078289226487,0.8050853459264489
BR,COHR,-2.960001711127421,0.12002185783627234,0.675916069852457
AVGO,MPWR,-2.9599799364874007,0.12002737138243025,0.9592581044265194
BA,DHR,-2.959974850962347,0.12002865911259292,-0.7020418579023344
CIEN,DTE,-2.9598534079839958,0.12005941328605008,0.7317668165936618
EW,TDY,-2.959834123843042,0.12006429732705476,0.9469449419071435
BIIB,UPS,-2.959821456912884,0.12006750552481471,-0.3453752628224107
MCHP,TDG,-2.9598100196849715,0.1200704023256789,0.8435636416608954
BKNG,BLK,-2.9597886814833445,0.12007580696489956,0.6588787947431426
PANW,SCHW,-2.959778428050587,0.12007840406573123,0.8424584333944076
BIIB,COF,-2.959692052784718,0.12010028376924337,-0.1635665783983563
BEN,BKR,-2.9596426113288485,0.12011280909357575,0.6987013170882549
CPRT,HWM,-2.9596337594915205,0.1201150516881404,0.7971700451671933
CTAS,ODFL,-2.9595937907138987,0.12012517807771828,0.9508767242231404
CSCO,WM,-2.9595822451226916,0.12012810335656932,0.6869893293172741
BIIB,BKR,-2.9595474639871946,0.12013691608597826,-0.1990554168525917
CPRT,KEYS,-2.959512418905689,0.1201457961734238,0.9552252000706121
CBOE,EFX,-2.9594847152562656,0.12015281635359387,0.5420385199468909
MAS,SBAC,-2.959337766938921,0.1201900584945258,0.8383655130576764
HRL,NSC,-2.9593369898195476,0.1201902554678626,0.7566285303375654
AES,JBL,-2.9592785212011004,0.12020507595449015,0.8898614573305228
CNP,FIS,-2.9591740795691726,0.12023155291133358,-0.4868699310445901
HSY,LMT,-2.959159860905279,0.12023515781039701,0.8773469816289902
ALB,HUM,-2.9591363758222897,0.12024111222537304,0.7952413437347459
CIEN,LDOS,-2.9590086303650325,0.12027350463944064,0.7816780436730241
CSX,NWSA,-2.958986580005359,0.12027909659733166,0.7719732930544293
BIIB,SPGI,-2.9589494580702005,0.12028851112890826,-0.3252075684659511
ALLE,MSCI,-2.9589413557520516,0.12029056603795985,0.8385885189492405
IBKR,STLD,-2.9587976175805935,0.12032702518252536,0.7640794072764693
ISRG,ORCL,-2.9587691924101525,0.12033423617943406,0.9060020022254359
ATO,PCG,-2.9587493440467747,0.12033927156998536,-0.6035916597806075
AWK,BRO,-2.958706902074574,0.12035003931970356,0.9338476039638315
GL,MET,-2.9586933007879237,0.12035349018674324,0.8765398720210312
PRU,STZ,-2.9586809529004223,0.12035662310900502,0.8149168185738319
COST,KR,-2.9586449866193685,0.12036574886236412,0.8984469313199566
AIZ,VTRS,-2.9585461593082174,0.12039082701119552,-0.8204935989447598
HD,MCO,-2.9585290969834985,0.12039515708845766,0.9588673465893528
PPG,QCOM,-2.9584392546109695,0.12041795917450776,0.8239289175498651
AEE,BLDR,-2.9584001153061656,0.12042789376150542,0.7780906104801844
JCI,NVR,-2.958390254925127,0.12043039668095085,0.9151430277441334
MPWR,MTD,-2.9583197923585667,0.12044828372685734,0.963979525624198
DRI,WMB,-2.9582519107592034,0.12046551743412126,0.7425913753856109
IR,MSFT,-2.95820104851887,0.12047843147108012,0.8769832197075611
AES,ORLY,-2.9581851790181486,0.12048246098092624,0.899826398872741
GE,ORCL,-2.95817239293664,0.12048570763526573,0.2506005173372357
AMD,DLR,-2.9581487810973055,0.12049170334544024,0.8836292015436775
ROL,TXN,-2.958140482016712,0.12049381076746224,0.8585572639656307
HAS,TTWO,-2.9580691740830427,0.12051191941957923,0.3514454855537254
CHRW,COHR,-2.957884516663709,0.1205588224618998,0.6219364851825682
AJG,KO,-2.95786188967964,0.12056457064429815,0.9304877157605019
GE,TECH,-2.957823390713693,0.12057435142367084,0.16536866802286287
LIN,ROP,-2.957757321594069,0.1205911378416904,0.9409550464920974
CMS,MNST,-2.957717171304481,0.12060133980752819,0.7081992484245917
CMS,LVS,-2.957711605267333,0.12060275415668076,-0.6402241820829526
APD,ES,-2.957692013075596,0.12060773269671932,0.8991486857565862
AMCR,GIS,-2.9576743626165767,0.12061221795535876,0.8059209838479596
CSCO,GNRC,-2.9576585216056808,0.12061624350906919,0.5842992211086144
AEP,BA,-2.957651114011568,0.12061812597756555,-0.533076153919756
CMG,SYK,-2.9575961430618114,0.12063209624513244,0.9050365470116204
CMG,EXPD,-2.957585621180052,0.12063477040206377,0.8870173686721569
PRU,WAT,-2.9575668383720477,0.12063954419778711,0.7312979258450356
BRO,FTNT,-2.9575615587128237,0.12064088608891788,0.9626004999299949
MAS,RVTY,-2.957554583817385,0.12064265886223513,0.8696748498857921
AXP,FTNT,-2.9575429655624377,0.1206456118568131,0.8740292368306081
ADI,CAT,-2.9575027920526855,0.12065582310685385,0.8736872246615284
FTV,ROP,-2.957452560107462,0.12066859188915385,0.4004302554764984
GE,ON,-2.9574122673193397,0.12067883488969428,0.3415102797674427
DGX,SNA,-2.957380807120716,0.12068683296377647,0.8277029390379297
HON,NDAQ,-2.9573638579232435,0.12069114209135196,0.8743609246760127
T,WEC,-2.957352192574427,0.1206941079301832,0.35505380281343185
NCLH,WMT,-2.9573331507283696,0.12069894931021613,-0.7189161037624878
EXPD,JNJ,-2.9571515117962788,0.12074513808304221,0.8810584002223546
BIIB,PHM,-2.9570556192029755,0.12076952773987609,-0.2702159014955534
FITB,NTAP,-2.9570125872463358,0.12078047381285523,0.8666314923286879
MCHP,WM,-2.9569807765275504,0.1207885659985874,0.8358011821084905
HUBB,PANW,-2.9568869775737734,0.12081242940851039,0.9094446464884343
LHX,VICI,-2.9568541102115318,0.12082079201878537,0.8453375162752361
EMR,ODFL,-2.9567737699845007,0.12084123517948164,0.8385218871491824
EIX,ZBH,-2.9567284973810675,0.12085275624372288,0.210374416002733
CNP,CVX,-2.9566708529190793,0.12086742688992308,0.8214537662040136
ELV,RJF,-2.956665877191231,0.12086869328518701,0.8994190801479017
MU,NTRS,-2.9566630088479977,0.12086942332477196,0.7589989043647639
AXON,HLT,-2.956646565296298,0.12087360853614487,0.790020885605308
BR,ON,-2.956636210244224,0.12087624415766657,0.7848221730802698
CAG,COR,-2.9566261352391674,0.12087880854063421,0.6434249798627603
BA,LHX,-2.95662339355321,0.12087950638667305,-0.5408981769173714
DHR,EL,-2.9565596527750424,0.12089573126957642,0.9513501808918389
MCO,NXPI,-2.9565216082642922,0.12090541606281402,0.8907715487059481
SYK,TMUS,-2.956500349299902,0.12091082809467352,0.8314885378363046
MSFT,VRSK,-2.956442554066661,0.12092554229873081,0.9536562437940891
GLW,GOOG,-2.95643654990075,0.12092707098665506,0.7757942123567929
DUK,VMC,-2.9564081508639757,0.12093430170255748,0.8221972499789806
CAG,ON,-2.9563882443677953,0.12093937031065194,0.5614805682573335
GOOG,PM,-2.9563862321169174,0.12093988268026351,0.8249557888894897
AXON,RJF,-2.956384439485445,0.12094033913059993,0.7176902381349407
AEE,CBOE,-2.956358573179712,0.12094692550169334,0.4175441698477149
GS,IBM,-2.9563574626542297,0.12094720828213257,0.7699177075054692
NOW,RMD,-2.956294764685535,0.12096317426667574,0.9487729985848044
NCLH,ODFL,-2.956284676816594,0.12096574327831638,-0.7388618634210786
PKG,SYK,-2.956162408775752,0.12099688366309586,0.7886350777791179
AME,HSIC,-2.956152330144919,0.12099945084671548,0.8125175320725276
GEN,GOOG,-2.9561389511515475,0.12100285874558508,0.9021575772864141
A,APH,-2.9561369218035756,0.12100337566750369,0.9634246566861739
AXON,EQIX,-2.956120617305306,0.12100752885953125,0.8438096220531813
NTRS,WELL,-2.9560599676564228,0.12102297886592134,0.6232252570371954
CI,STLD,-2.9560557459552577,0.12102405436392566,0.8372157554008116
ARE,GEN,-2.95603139738645,0.12103025741185941,0.842812189978362
FTV,GWW,-2.9560028927683084,0.12103751955231162,0.4115714323744791
AVGO,NDSN,-2.9559847967011015,0.12104213006518455,0.9428998751062317
CMG,WSM,-2.955962892343747,0.12104771102587336,0.9113948298719926
BIIB,MPWR,-2.9559502289931494,0.12105093757785218,-0.3741937965517905
AMP,LLY,-2.955942095372775,0.1210530100127879,0.8731354711339946
BSX,PANW,-2.9559229353605665,0.1210578920595698,0.6141966100691305
MCD,TDG,-2.9558634775692365,0.12107304305894168,0.9026426328666818
LHX,TJX,-2.9557960046302436,0.12109023815791409,0.8075013434045123
HON,TTD,-2.955691927297519,0.12111676519240089,0.8479099894144168
BSX,D,-2.9556914632747326,0.12111688347119576,0.5951456470386205
CHRW,HSY,-2.955629390189454,0.12113270658212777,0.5951170284803545
INVH,KLAC,-2.9556189848148335,0.12113535917470086,0.9280422979399016
F,SYY,-2.9556039423830303,0.12113919394546374,0.761602840650031
AME,CAT,-2.9556015548192835,0.1211398026158505,0.9041963074378774
CSX,CTAS,-2.9555708749761327,0.12114762414039759,0.9130193647515422
ADSK,CMI,-2.95553565445683,0.12115660372227677,0.8492921491093419
C,WEC,-2.9555131079350057,0.12116235228494515,-0.2315581121236375
CIEN,KR,-2.9555064933478588,0.1211640388077947,0.6741821583327441
EW,TDG,-2.9555060304008225,0.12116415684615472,0.9085304857327718
DRI,PGR,-2.955452184336785,0.12117788664006646,0.6109883223407306
ITW,SATS,-2.955375167429608,0.12119752657181371,-0.6830924698176079
EW,LITE,-2.9553519425214363,0.12120344956848655,0.7724600613815826
CRL,RVTY,-2.9553452444731403,0.12120515779627511,0.9535518261545619
ORLY,VTRS,-2.9552726137672702,0.12122368220472224,-0.8855111627561801
GRMN,IDXX,-2.955271160444091,0.12122405289491911,0.9496263387563311
AXON,LNT,-2.955259480321369,0.1212270321021004,0.7968382612880792
AKAM,TGT,-2.9552255654207267,0.12123568295889503,0.8808890864507535
PKG,SNA,-2.955117244150054,0.12126331608149349,0.8779268561234693
CSCO,INTU,-2.9551152706969814,0.12126381955887383,0.7428429344368929
BF-B,MPWR,-2.955102439698842,0.12126709310572387,0.8560116479689629
PFE,VICI,-2.955085770570859,0.12127134596370553,0.7925873071489452
AEE,ALL,-2.955085443837352,0.12127142932555968,0.8053322642503384
KMB,VEEV,-2.9550488887038995,0.12128075616322498,0.860198004211806
EG,GD,-2.9549622913027163,0.12130285310381073,0.823723045723157
IP,STX,-2.9548863926792652,0.12132222247874042,0.6883281708443687
ATO,LUV,-2.9548729101780045,0.12132566345840873,-0.38296535680077554
ADBE,DHI,-2.9548533517380786,0.12133065525535797,0.8643566013527978
DHI,HUM,-2.9548109960792823,0.12134146598169332,0.8305905716914875
STZ,VTRS,-2.9547820125005715,0.12134886406688145,-0.3489273663025035
CPRT,PG,-2.954763152843663,0.12135367818926318,0.9310072830761748
DELL,TMO,-2.9547375830749103,0.12136020536062647,0.8725977441237623
J,LOW,-2.954662469683218,0.12137938097540224,0.9416150311762904
HCA,RVTY,-2.9546569236139475,0.12138079691333764,0.916593172259507
VRSK,WYNN,-2.954643220523298,0.12138429542964618,-0.6224831695955243
CINF,EIX,-2.954616377168842,0.12139114898196152,0.6426001695977493
CIEN,GOOG,-2.9545914486147247,0.12139751390808884,0.798689777063847
PCAR,SJM,-2.9545797986837674,0.12140048853069768,0.8062950738096786
BIIB,TECH,-2.9545541018692054,0.12140704998812774,-0.3149262860505835
COO,GNRC,-2.954517934583432,0.1214162854294153,0.8749869183034885
CSCO,NXPI,-2.954510459002443,0.12141819440904383,0.6138553458567169
KR,URI,-2.9544845015615913,0.121424823124963,0.8194590990429763
AMAT,AXON,-2.9544691560297833,0.1214287420170368,0.8578653216869008
BSX,NEE,-2.9543750863377407,0.12145276725537962,0.6803489963064752
C,INTC,-2.9543178200987987,0.12146739466066497,0.42719246793827526
AXP,PPL,-2.9541870001135786,0.12150081460142137,0.7267568621681627
EIX,FTV,-2.954169227143028,0.12150535549502173,0.18807517737017543
NRG,OKE,-2.9541684224082587,0.12150556110315353,0.5716411550265205
F,HCA,-2.954162274219317,0.12150713196160595,0.8155643633446369
FTV,KEY,-2.9541607595798647,0.12150751895332917,0.6448671470286155
NDSN,PHM,-2.9541545836037577,0.12150909693005196,0.8885349047675303
KHC,STZ,-2.954123913915501,0.12151693333149877,0.4846425439728974
AMCR,RJF,-2.9541228979078347,0.1215171929376041,0.8352996718452571
DUK,EW,-2.954121497127234,0.12151755085997562,0.8923702829978122
PTC,TPL,-2.9540259896009013,0.12154195641833687,0.806637031028027
CMI,JNJ,-2.9539846073762206,0.12155253215884254,0.8623103516238544
IQV,TDG,-2.953886423039504,0.12157762708115638,0.9096196051324332
ADBE,WST,-2.953882358243174,0.12157866608377199,0.9364764191777338
FIS,MPC,-2.9538545448504574,0.1215857756398333,-0.6715530712023764
NTRS,TPR,-2.9538442808649443,0.12158839935860927,0.710219420796559
DUK,SNPS,-2.953800581988112,0.12159957029500085,0.9011368276381297
COF,F,-2.953710175270733,0.12162268374969398,0.8949132330802012
AMGN,SO,-2.9536948142525663,0.12162661127997465,0.8288022056957388
MSI,UPS,-2.9536582671658382,0.1216359560725232,0.8408650199200415
AIZ,APO,-2.953635552057421,0.1216417644059018,0.8860012098028598
IBM,TPR,-2.9536119554023994,0.1216477983690516,0.49107208078441467
ALLE,WDAY,-2.953608790317857,0.12164860773788227,0.7836322137827705
DPZ,J,-2.953593781516809,0.12165244581095802,0.8350281242687363
IBM,PSX,-2.9535897542717353,0.12165347567919471,0.5151391962949905
NOW,WTW,-2.9535783894019416,0.12165638199776513,0.9083020973923099
BA,MCO,-2.9535380908958673,0.12166668787528112,-0.6351598105544479
BSX,TRGP,-2.9534772317141678,0.12168225312050984,0.3373114160727
CHRW,ISRG,-2.9534651390107305,0.12168534610438636,0.5918722158839104
AMGN,GEN,-2.9534352781562574,0.12169298394363398,0.8058476627167893
DPZ,WMT,-2.9534293105437754,0.12169451038763601,0.8391606568122849
GOOG,PLD,-2.95338676431683,0.12170539361086863,0.945553286621229
MGM,TXT,-2.9533591579854104,0.1217124556259257,0.8624499248158352
APO,PM,-2.953350763007609,0.1217146032167073,0.7719976371829099
ALL,IR,-2.9533496951352967,0.12171487640021011,0.8650133856144285
TMO,TMUS,-2.953332702017007,0.1217192236466681,0.9501693988164099
COST,TMO,-2.95331136921851,0.1217246812482396,0.9727018337594578
DELL,YUM,-2.9532280164088256,0.12174600724014245,0.8601157485829681
PKG,TGT,-2.9532136443732058,0.1217496846323573,0.824733610032925
CPB,NOC,-2.9531543641206968,0.12176485361082073,0.6874345641233323
CMI,SYK,-2.953145520037084,0.12176711680544638,0.8565554152259588
CI,GPC,-2.953117220509722,0.12177435884116061,0.8489976787387522
SYK,TRMB,-2.953072526599349,0.1217857969502334,0.8913367534228517
COST,LEN,-2.953053321589821,0.12179071215670667,0.8026153059510239
AMCR,GOOG,-2.952981526135151,0.12180908831005416,0.843867617303478
NDSN,NVR,-2.9529422244582,0.12181914849280945,0.9008936206299437
HD,PHM,-2.9529316029342128,0.12182186742457346,0.9122659084315633
ATO,PEP,-2.9529216505103877,0.12182441511826975,0.7844861252018164
GIS,MRK,-2.9529184353261084,0.12182523817282087,0.8027574151601128
GLW,POOL,-2.9528900334975723,0.1218325089296361,0.7284040100721176
OMC,WELL,-2.952868373936355,0.12183805390604618,0.7464527816734
ICE,PKG,-2.9528655197365037,0.12183878461195641,0.7658353403757375
AVY,HCA,-2.9528179985528094,0.12185095101853832,0.8996792396218147
FSLR,SATS,-2.9527972081450105,0.12185627407303412,-0.6608753435124506
CIEN,PEP,-2.952662222209886,0.12189083922565164,0.7909267125951801
CPRT,PM,-2.9526526782348093,0.12189328337392413,0.6832208287498097
BEN,PTC,-2.95256987872627,0.1219144892815257,0.46307933624590847
ICE,KEYS,-2.9525202918064006,0.12192719035617622,0.9193406732197046
ETR,NCLH,-2.9524989022742183,0.12193266931875357,-0.5329904216613086
